"C=10n"
+5.9535331308e+000 +1.0000000000e+000 +0.0000000000e+000 +3.7407149276e-004 +8.9978567282e+001
+6.0364385061e+000 +1.0000000000e+000 +0.0000000000e+000 +3.7928059001e-004 +8.9978268822e+001
+6.1204983725e+000 +1.0000000000e+000 +0.0000000000e+000 +3.8456222603e-004 +8.9977966207e+001
+6.2057288068e+000 +1.0000000000e+000 +0.0000000000e+000 +3.8991741095e-004 +8.9977659377e+001
+6.2921461096e+000 +1.0000000000e+000 +0.0000000000e+000 +3.9534716897e-004 +8.9977348275e+001
+6.3797668086e+000 +1.0000000000e+000 +0.0000000000e+000 +4.0085253855e-004 +8.9977032841e+001
+6.4686076615e+000 +1.0000000000e+000 +0.0000000000e+000 +4.0643457260e-004 +8.9976713014e+001
+6.5586856596e+000 +1.0000000000e+000 +0.0000000000e+000 +4.1209433871e-004 +8.9976388733e+001
+6.6500180304e+000 +1.0000000000e+000 +0.0000000000e+000 +4.1783291934e-004 +8.9976059936e+001
+6.7426222418e+000 +1.0000000000e+000 +0.0000000000e+000 +4.2365141200e-004 +8.9975726561e+001
+6.8365160045e+000 +1.0000000000e+000 +0.0000000000e+000 +4.2955092949e-004 +8.9975388544e+001
+6.9317172762e+000 +1.0000000000e+000 +0.0000000000e+000 +4.3553260012e-004 +8.9975045819e+001
+7.0282442643e+000 +1.0000000000e+000 +0.0000000000e+000 +4.4159756791e-004 +8.9974698322e+001
+7.1261154301e+000 +1.0000000000e+000 +0.0000000000e+000 +4.4774699280e-004 +8.9974345986e+001
+7.2253494918e+000 +1.0000000000e+000 +0.0000000000e+000 +4.5398205088e-004 +8.9973988744e+001
+7.3259654282e+000 +1.0000000000e+000 +0.0000000000e+000 +4.6030393463e-004 +8.9973626526e+001
+7.4279824826e+000 +1.0000000000e+000 +0.0000000000e+000 +4.6671385313e-004 +8.9973259265e+001
+7.5314201660e+000 +1.0000000000e+000 +0.0000000000e+000 +4.7321303231e-004 +8.9972886889e+001
+7.6362982613e+000 +1.0000000000e+000 +0.0000000000e+000 +4.7980271514e-004 +8.9972509328e+001
+7.7426368268e+000 +1.0000000000e+000 +0.0000000000e+000 +4.8648416192e-004 +8.9972126510e+001
+7.8504562002e+000 +1.0000000000e+000 +0.0000000000e+000 +4.9325865051e-004 +8.9971738360e+001
+7.9597770023e+000 +1.0000000000e+000 +0.0000000000e+000 +5.0012747655e-004 +8.9971344805e+001
+8.0706201411e+000 +1.0000000000e+000 +0.0000000000e+000 +5.0709195371e-004 +8.9970945770e+001
+8.1830068159e+000 +1.0000000000e+000 +0.0000000000e+000 +5.1415341398e-004 +8.9970541178e+001
+8.2969585208e+000 +1.0000000000e+000 +0.0000000000e+000 +5.2131320789e-004 +8.9970130952e+001
+8.4124970497e+000 +1.0000000000e+000 +0.0000000000e+000 +5.2857270476e-004 +8.9969715013e+001
+8.5296444997e+000 +1.0000000000e+000 +0.0000000000e+000 +5.3593329300e-004 +8.9969293283e+001
+8.6484232757e+000 +1.0000000000e+000 +0.0000000000e+000 +5.4339638034e-004 +8.9968865679e+001
+8.7688560946e+000 +1.0000000000e+000 +0.0000000000e+000 +5.5096339412e-004 +8.9968432121e+001
+8.8909659895e+000 +1.0000000000e+000 +0.0000000000e+000 +5.5863578155e-004 +8.9967992526e+001
+9.0147763145e+000 +1.0000000000e+000 +0.0000000000e+000 +5.6641501001e-004 +8.9967546809e+001
+9.1403107488e+000 +1.0000000000e+000 +0.0000000000e+000 +5.7430256729e-004 +8.9967094885e+001
+9.2675933011e+000 +1.0000000000e+000 +0.0000000000e+000 +5.8229996191e-004 +8.9966636668e+001
+9.3966483150e+000 +1.0000000000e+000 +0.0000000000e+000 +5.9040872339e-004 +8.9966172070e+001
+9.5275004724e+000 +1.0000000000e+000 +0.0000000000e+000 +5.9863040256e-004 +8.9965701002e+001
+9.6601747995e+000 +1.0000000000e+000 +0.0000000000e+000 +6.0696657185e-004 +8.9965223375e+001
+9.7946966707e+000 +1.0000000000e+000 +0.0000000000e+000 +6.1541882555e-004 +8.9964739096e+001
+9.9310918137e+000 +1.0000000000e+000 +0.0000000000e+000 +6.2398878021e-004 +8.9964248074e+001
+1.0069386315e+001 +1.0000000000e+000 +0.0000000000e+000 +6.3267807483e-004 +8.9963750214e+001
+1.0209606623e+001 +1.0000000000e+000 +0.0000000000e+000 +6.4148837127e-004 +8.9963245421e+001
+1.0351779556e+001 +1.0000000000e+000 +0.0000000000e+000 +6.5042135453e-004 +8.9962733599e+001
+1.0495932306e+001 +1.0000000000e+000 +0.0000000000e+000 +6.5947873307e-004 +8.9962214649e+001
+1.0642092441e+001 +1.0000000000e+000 +0.0000000000e+000 +6.6866223912e-004 +8.9961688473e+001
+1.0790287915e+001 +1.0000000000e+000 +0.0000000000e+000 +6.7797362907e-004 +8.9961154969e+001
+1.0940547072e+001 +1.0000000000e+000 +0.0000000000e+000 +6.8741468374e-004 +8.9960614037e+001
+1.1092898649e+001 +1.0000000000e+000 +0.0000000000e+000 +6.9698720876e-004 +8.9960065571e+001
+1.1247371784e+001 +1.0000000000e+000 +0.0000000000e+000 +7.0669303489e-004 +8.9959509468e+001
+1.1403996020e+001 +1.0000000000e+000 +0.0000000000e+000 +7.1653401840e-004 +8.9958945621e+001
+1.1562801312e+001 +1.0000000000e+000 +0.0000000000e+000 +7.2651204140e-004 +8.9958373923e+001
+1.1723818033e+001 +1.0000000000e+000 +0.0000000000e+000 +7.3662901223e-004 +8.9957794263e+001
+1.1887076977e+001 +1.0000000000e+000 +0.0000000000e+000 +7.4688686576e-004 +8.9957206531e+001
+1.2052609369e+001 +1.0000000000e+000 +0.0000000000e+000 +7.5728756384e-004 +8.9956610615e+001
+1.2220446866e+001 +1.0000000000e+000 +0.0000000000e+000 +7.6783309563e-004 +8.9956006400e+001
+1.2390621569e+001 +1.0000000000e+000 +0.0000000000e+000 +7.7852547799e-004 +8.9955393771e+001
+1.2563166025e+001 +1.0000000000e+000 +0.0000000000e+000 +7.8936675586e-004 +8.9954772612e+001
+1.2738113232e+001 +1.0000000000e+000 +0.0000000000e+000 +8.0035900265e-004 +8.9954142802e+001
+1.2915496650e+001 +1.0000000000e+000 +0.0000000000e+000 +8.1150432067e-004 +8.9953504222e+001
+1.3095350205e+001 +1.0000000000e+000 +0.0000000000e+000 +8.2280484147e-004 +8.9952856750e+001
+1.3277708294e+001 +1.0000000000e+000 +0.0000000000e+000 +8.3426272631e-004 +8.9952200261e+001
+1.3462605793e+001 +1.0000000000e+000 +0.0000000000e+000 +8.4588016653e-004 +8.9951534631e+001
+1.3650078065e+001 +1.0000000000e+000 +0.0000000000e+000 +8.5765938399e-004 +8.9950859731e+001
+1.3840160966e+001 +1.0000000000e+000 +0.0000000000e+000 +8.6960263149e-004 +8.9950175433e+001
+1.4032890848e+001 +1.0000000000e+000 +0.0000000000e+000 +8.8171219320e-004 +8.9949481606e+001
+1.4228304572e+001 +1.0000000000e+000 +0.0000000000e+000 +8.9399038509e-004 +8.9948778117e+001
