"Rload=2k"
+1.0000000000e+001 +7.1212121212e-001 +2.0821438794e-002 +1.0000000000e+001 -4.9895892806e-003 -4.9895892806e-002 +7.1212121212e-001 -2.1435032376e-003 -1.5264341238e-003 +9.9791785612e+000 +4.9895892806e-003 +4.9792002378e-002 +7.1212121212e-001 +6.9129977333e-001 +2.0821438794e-002 -7.1330925182e-003 +4.9895892806e-003 +2.1435032376e-003
+1.0000000000e+001 +7.1515151515e-001 +1.7568532991e-002 +1.0000000000e+001 -4.9912157335e-003 -4.9912157335e-002 +7.1515151515e-001 -2.7195263096e-003 -1.9448733608e-003 +9.9824314670e+000 +4.9912157335e-003 +4.9824468997e-002 +7.1515151515e-001 +6.9758298216e-001 +1.7568532991e-002 -7.7107420431e-003 +4.9912157335e-003 +2.7195263096e-003
+1.0000000000e+001 +7.1818181818e-001 +1.4981556487e-002 +1.0000000000e+001 -4.9925092218e-003 -4.9925092218e-002 +7.1818181818e-001 -3.3674534116e-003 -2.4184438138e-003 +9.9850184435e+000 +4.9925092218e-003 +4.9850296659e-002 +7.1818181818e-001 +7.0320026170e-001 +1.4981556487e-002 -8.3599626333e-003 +4.9925092218e-003 +3.3674534116e-003
+1.0000000000e+001 +7.2121212121e-001 +1.2878574613e-002 +1.0000000000e+001 -4.9935607127e-003 -4.9935607127e-002 +7.2121212121e-001 -4.0961606131e-003 -2.9542006846e-003 +9.9871214254e+000 +4.9935607127e-003 +4.9871297183e-002 +7.2121212121e-001 +7.0833354660e-001 +1.2878574613e-002 -9.0897213258e-003 +4.9935607127e-003 +4.0961606131e-003
+1.0000000000e+001 +7.2424242424e-001 +1.1141063616e-002 +1.0000000000e+001 -4.9944294682e-003 -4.9944294682e-002 +7.2424242424e-001 -4.9156493547e-003 -3.5601218054e-003 +9.9888589364e+000 +4.9944294682e-003 +4.9888651425e-002 +7.2424242424e-001 +7.1310136063e-001 +1.1141063616e-002 -9.9100788229e-003 +4.9944294682e-003 +4.9156493547e-003
+1.0000000000e+001 +7.2727272727e-001 +9.6875571978e-003 +1.0000000000e+001 -4.9951562214e-003 -4.9951562214e-002 +7.2727272727e-001 -5.8371778432e-003 -4.2452202496e-003 +9.9903124428e+000 +4.9951562214e-003 +4.9903171352e-002 +7.2727272727e-001 +7.1758517007e-001 +9.6875571978e-003 -1.0832334065e-002 +4.9951562214e-003 +5.8371778432e-003
+1.0000000000e+001 +7.3030303030e-001 +8.4597044483e-003 +1.0000000000e+001 -4.9957701478e-003 -4.9957701478e-002 +7.3030303030e-001 -6.8734127105e-003 -5.0196741310e-003 +9.9915402956e+000 +4.9957701478e-003 +4.9915438739e-002 +7.3030303030e-001 +7.2184332585e-001 +8.4597044483e-003 -1.1869182858e-002 +4.9957701478e-003 +6.8734127105e-003
+1.0000000000e+001 +7.3333333333e-001 +7.4143258006e-003 +1.0000000000e+001 -4.9962928371e-003 -4.9962928371e-002 +7.3333333333e-001 -8.0386014658e-003 -5.8949744082e-003 +9.9925856742e+000 +4.9962928371e-003 +4.9925884228e-002 +7.3333333333e-001 +7.2591900753e-001 +7.4143258006e-003 -1.3034894303e-002 +4.9962928371e-003 +8.0386014658e-003
+1.0000000000e+001 +7.3636363636e-001 +6.5186145623e-003 +1.0000000000e+001 -4.9967406927e-003 -4.9967406927e-002 +7.3636363636e-001 -9.3487674281e-003 -6.8840923789e-003 +9.9934813854e+000 +4.9967406927e-003 +4.9934835101e-002 +7.3636363636e-001 +7.2984502180e-001 +6.5186145623e-003 -1.4345508121e-002 +4.9967406927e-003 +9.3487674281e-003
+1.0000000000e+001 +7.3939393939e-001 +5.7470983294e-003 +1.0000000000e+001 -4.9971264508e-003 -4.9971264508e-002 +7.3939393939e-001 -1.0821929491e-002 -8.0016690782e-003 +9.9942529017e+000 +4.9971264508e-003 +4.9942545531e-002 +7.3939393939e-001 +7.3364684106e-001 +5.7470983294e-003 -1.5819055942e-002 +4.9971264508e-003 +1.0821929491e-002
+1.0000000000e+001 +7.4242424242e-001 +5.0796381973e-003 +1.0000000000e+001 -4.9974601809e-003 -4.9974601809e-002 +7.4242424242e-001 -1.2478349571e-002 -9.2642292270e-003 +9.9949203618e+000 +4.9974601809e-003 +4.9949216519e-002 +7.4242424242e-001 +7.3734460423e-001 +5.0796381973e-003 -1.7475809752e-002 +4.9974601809e-003 +1.2478349571e-002
+1.0000000000e+001 +7.4545454545e-001 +4.5000672738e-003 +1.0000000000e+001 -4.9977499664e-003 -4.9977499664e-002 +7.4545454545e-001 -1.4340811053e-002 -1.0690422785e-002 +9.9954999327e+000 +4.9977499664e-003 +4.9955009453e-002 +7.4545454545e-001 +7.4095447818e-001 +4.5000672738e-003 -1.9338561019e-002 +4.9977499664e-003 +1.4340811053e-002
+1.0000000000e+001 +7.4848484848e-001 +3.9952378159e-003 +1.0000000000e+001 -4.9980023811e-003 -4.9980023811e-002 +7.4848484848e-001 -1.6434932005e-002 -1.2301297592e-002 +9.9960047622e+000 +4.9980023811e-003 +4.9960055603e-002 +7.4848484848e-001 +7.4448961067e-001 +3.9952378159e-003 -2.1432934386e-002 +4.9980023811e-003 +1.6434932005e-002
+1.0000000000e+001 +7.5151515152e-001 +3.5543379324e-003 +1.0000000000e+001 -4.9982228310e-003 -4.9982228310e-002 +7.5151515152e-001 -1.8789517453e-002 -1.4120607055e-002 +9.9964456621e+000 +4.9982228310e-003 +4.9964462937e-002 +7.5151515152e-001 +7.4796081358e-001 +3.5543379324e-003 -2.3787740284e-002 +4.9982228310e-003 +1.8789517453e-002
+1.0000000000e+001 +7.5454545455e-001 +3.1683910630e-003 +1.0000000000e+001 -4.9984158045e-003 -4.9984158045e-002 +7.5454545455e-001 -2.1436955514e-002 -1.6175157342e-002 +9.9968316089e+000 +4.9984158045e-003 +4.9968321109e-002 +7.5454545455e-001 +7.5137706348e-001 +3.1683910630e-003 -2.6435371318e-002 +4.9984158045e-003 +2.1436955514e-002
+1.0000000000e+001 +7.5757575758e-001 +2.8298823962e-003 +1.0000000000e+001 -4.9985850588e-003 -4.9985850588e-002 +7.5757575758e-001 -2.4413662862e-002 -1.8495199138e-002 +9.9971701176e+000 +4.9985850588e-003 +4.9971705180e-002 +7.5757575758e-001 +7.5474587518e-001 +2.8298823962e-003 -2.9412247921e-002 +4.9985850588e-003 +2.4413662862e-002
+1.0000000000e+001 +7.6060606061e-001 +2.5324753434e-003 +1.0000000000e+001 -4.9987337623e-003 -4.9987337623e-002 +7.6060606061e-001 -2.7760585615e-002 -2.1114869665e-002 +9.9974675247e+000 +4.9987337623e-003 +4.9974678453e-002 +7.6060606061e-001 +7.5807358526e-001 +2.5324753434e-003 -3.2759319377e-002 +4.9987337623e-003 +2.7760585615e-002
+1.0000000000e+001 +7.6363636364e-001 +2.2707931237e-003 +1.0000000000e+001 -4.9988646034e-003 -4.9988646034e-002 +7.6363636364e-001 -3.1523762540e-002 -2.4072691394e-002 +9.9977292069e+000 +4.9988646034e-003 +4.9977294647e-002 +7.6363636364e-001 +7.6136557051e-001 +2.2707931237e-003 -3.6522627144e-002 +4.9988646034e-003 +3.1523762540e-002
+1.0000000000e+001 +7.6666666667e-001 +2.0402482331e-003 +1.0000000000e+001 -4.9989798759e-003 -4.9989798759e-002 +7.6666666667e-001 -3.5754958327e-002 -2.7412134717e-002 +9.9979597518e+000 +4.9989798759e-003 +4.9979599599e-002 +7.6666666667e-001 +7.6462641843e-001 +2.0402482331e-003 -4.0753938203e-002 +4.9989798759e-003 +3.5754958327e-002
+1.0000000000e+001 +7.6969696970e-001 +1.8369076737e-003 +1.0000000000e+001 -4.9990815462e-003 -4.9990815462e-002 +7.6969696970e-001 -4.0512375623e-002 -3.1182252752e-002 +9.9981630923e+000 +4.9990815462e-003 +4.9981632610e-002 +7.6969696970e-001 +7.6786006202e-001 +1.8369076737e-003 -4.5511457169e-002 +4.9990815462e-003 +4.0512375623e-002
+1.0000000000e+001 +7.7272727273e-001 +1.6573852688e-003 +1.0000000000e+001 -4.9991713074e-003 -4.9991713074e-002 +7.7272727273e-001 -4.5861455635e-002 -3.5438397536e-002 +9.9983426147e+000 +4.9991713074e-003 +4.9983427521e-002 +7.7272727273e-001 +7.7106988746e-001 +1.6573852688e-003 -5.0860626943e-002 +4.9991713074e-003 +4.5861455635e-002
+1.0000000000e+001 +7.7575757576e-001 +1.4987547531e-003 +1.0000000000e+001 -4.9992506226e-003 -4.9992506226e-002 +7.7575757576e-001 -5.1875778310e-002 -4.0243028023e-002 +9.9985012452e+000 +4.9992506226e-003 +4.9985013576e-002 +7.7575757576e-001 +7.7425882100e-001 +1.4987547531e-003 -5.6875028933e-002 +4.9992506226e-003 +5.1875778310e-002
+1.0000000000e+001 +7.7878787879e-001 +1.3584789918e-003 +1.0000000000e+001 -4.9993207605e-003 -4.9993207605e-002 +7.7878787879e-001 -5.8638074462e-002 -4.5666621627e-002 +9.9986415210e+000 +4.9993207605e-003 +4.9986416133e-002 +7.7878787879e-001 +7.7742939980e-001 +1.3584789918e-003 -6.3637395223e-002 +4.9993207605e-003 +5.8638074462e-002
+1.0000000000e+001 +7.8181818182e-001 +1.2343518522e-003 +1.0000000000e+001 -4.9993828241e-003 -4.9993828241e-002 +7.8181818182e-001 -6.6241363784e-002 -5.1788702594e-002 +9.9987656481e+000 +4.9993828241e-003 +4.9987657243e-002 +7.8181818182e-001 +7.8058382997e-001 +1.2343518522e-003 -7.1240746608e-002 +4.9993828241e-003 +6.6241363784e-002
+1.0000000000e+001 +7.8484848485e-001 +1.1244501062e-003 +1.0000000000e+001 -4.9994377749e-003 -4.9994377749e-002 +7.8484848485e-001 -7.4790234389e-002 -5.8699002142e-002 +9.9988755499e+000 +4.9994377749e-003 +4.9988756131e-002 +7.8484848485e-001 +7.8372403474e-001 +1.1244501062e-003 -7.9789672164e-002 +4.9994377749e-003 +7.4790234389e-002
+1.0000000000e+001 +7.8787878788e-001 +1.0270933550e-003 +1.0000000000e+001 -4.9994864533e-003 -4.9994864533e-002 +7.8787878788e-001 -8.4402281488e-002 -6.6498767233e-002 +9.9989729066e+000 +4.9994864533e-003 +4.9989729594e-002 +7.8787878788e-001 +7.8685169452e-001 +1.0270933550e-003 -8.9401767941e-002 +4.9994864533e-003 +8.4402281488e-002
+1.0000000000e+001 +7.9090909091e-001 +9.4081042812e-004 +1.0000000000e+001 -4.9995295948e-003 -4.9995295948e-002 +7.9090909091e-001 -9.5209724979e-002 -7.5302237029e-002 +9.9990591896e+000 +4.9995295948e-003 +4.9990592338e-002 +7.9090909091e-001 +7.8996828048e-001 +9.4081042812e-004 -1.0020925457e-001 +4.9995295948e-003 +9.5209724979e-002
+1.0000000000e+001 +7.9393939394e-001 +8.6431104809e-004 +1.0000000000e+001 -4.9995678445e-003 -4.9995678445e-002 +7.9393939394e-001 -1.0736122822e-001 -8.5238308465e-002 +9.9991356890e+000 +4.9995678445e-003 +4.9991357263e-002 +7.9393939394e-001 +7.9307508289e-001 +8.6431104809e-004 -1.1236079606e-001 +4.9995678445e-003 +1.0736122822e-001
+1.0000000000e+001 +7.9696969697e-001 +7.9646181113e-004 +1.0000000000e+001 -4.9996017691e-003 -4.9996017691e-002 +7.9696969697e-001 -1.2102394299e-001 -9.6452415168e-002 +9.9992035382e+000 +4.9996017691e-003 +4.9992035699e-002 +7.9696969697e-001 +7.9617323516e-001 +7.9646181113e-004 -1.2602354476e-001 +4.9996017691e-003 +1.2102394299e-001
+1.0000000000e+001 +8.0000000000e-001 +7.3626572835e-004 +1.0000000000e+001 -4.9996318671e-003 -4.9996318671e-002 +8.0000000000e-001 -1.3638580875e-001 -1.0910864700e-001 +9.9992637343e+000 +4.9996318671e-003 +4.9992637614e-002 +8.0000000000e-001 +7.9926373427e-001 +7.3626572835e-004 -1.4138544062e-001 +4.9996318671e-003 +1.3638580875e-001


"Rload=1.525k"
+1.0000000000e+001 +5.0000000000e-001 +9.9962105273e+000 +1.0000000000e+001 -2.4849000990e-006 -2.4849000990e-005 +5.0000000000e-001 -2.4849000990e-008 -1.2424500495e-008 +3.7894726510e-003 +2.4849000990e-006 +9.4164609655e-009 +5.0000000000e-001 -9.4962105273e+000 +9.9962105273e+000 -2.5097491000e-006 +2.4849000990e-006 +2.4849000990e-008
+1.0000000000e+001 +5.0303030303e-001 +9.9957392542e+000 +1.0000000000e+001 -2.7939316917e-006 -2.7939316917e-005 +5.0303030303e-001 -2.7939316917e-008 -1.4054323055e-008 +4.2607458299e-003 +2.7939316917e-006 +1.1904232804e-008 +5.0303030303e-001 -9.4927089511e+000 +9.9957392542e+000 -2.8218710086e-006 +2.7939316917e-006 +2.7939316917e-008
+1.0000000000e+001 +5.0606060606e-001 +9.9952093717e+000 +1.0000000000e+001 -3.1413956242e-006 -3.1413956242e-005 +5.0606060606e-001 -3.1413956242e-008 -1.5897365735e-008 +4.7906283269e-003 +3.1413956242e-006 +1.5049258863e-008 +5.0606060606e-001 -9.4891487656e+000 +9.9952093717e+000 -3.1728095805e-006 +3.1413956242e-006 +3.1413956242e-008
+1.0000000000e+001 +5.0909090909e-001 +9.9946135910e+000 +1.0000000000e+001 -3.5320714879e-006 -3.5320714879e-005 +5.0909090909e-001 -3.5320714879e-008 -1.7981454847e-008 +5.3864090190e-003 +3.5320714879e-006 +1.9025181718e-008 +5.0909090909e-001 -9.4855226819e+000 +9.9946135910e+000 -3.5673922028e-006 +3.5320714879e-006 +3.5320714879e-008
+1.0000000000e+001 +5.1212121212e-001 +9.9939437167e+000 +1.0000000000e+001 -3.9713332822e-006 -3.9713332822e-005 +5.1212121212e-001 -3.9713332822e-008 -2.0338040142e-008 +6.0562832554e-003 +3.9713332822e-006 +2.4051519259e-008 +5.1212121212e-001 -9.4818225046e+000 +9.9939437167e+000 -4.0110466151e-006 +3.9713332822e-006 +3.9713332822e-008
+1.0000000000e+001 +5.1515151515e-001 +9.9931905344e+000 +1.0000000000e+001 -4.4652233377e-006 -4.4652233377e-005 +5.1515151515e-001 -4.4652233377e-008 -2.3002665679e-008 +6.8094655899e-003 +4.4652233377e-006 +3.0405784669e-008 +5.1515151515e-001 -9.4780390193e+000 +9.9931905344e+000 -4.5098755710e-006 +4.4652233377e-006 +4.4652233377e-008
+1.0000000000e+001 +5.1818181818e-001 +9.9923436835e+000 +1.0000000000e+001 -5.0205354317e-006 -5.0205354317e-005 +5.1818181818e-001 -5.0205354317e-008 -2.6015501782e-008 +7.6563165333e-003 +5.0205354317e-006 +3.8438808432e-008 +5.1818181818e-001 -9.4741618653e+000 +9.9923436835e+000 -5.0707407860e-006 +5.0205354317e-006 +5.0205354317e-008
+1.0000000000e+001 +5.2121212121e-001 +9.9913915149e+000 +1.0000000000e+001 -5.6449082418e-006 -5.6449082418e-005 +5.2121212121e-001 -5.6449082418e-008 -2.9421945988e-008 +8.6084850688e-003 +5.6449082418e-006 +4.8594108314e-008 +5.2121212121e-001 -9.4701793937e+000 +9.9913915149e+000 -5.7013573242e-006 +5.6449082418e-006 +5.6449082418e-008
+1.0000000000e+001 +5.2424242424e-001 +9.9903209311e+000 +1.0000000000e+001 -6.3469304203e-006 -6.3469304203e-005 +5.2424242424e-001 -6.3469304203e-008 -3.3273301900e-008 +9.6790688910e-003 +6.3469304203e-006 +6.1432376785e-008 +5.2424242424e-001 -9.4660785069e+000 +9.9903209311e+000 -6.4103997245e-006 +6.3469304203e-006 +6.3469304203e-008
+1.0000000000e+001 +5.2727272727e-001 +9.9891172054e+000 +1.0000000000e+001 -7.1362587369e-006 -7.1362587369e-005 +5.2727272727e-001 -7.1362587369e-008 -3.7627546067e-008 +1.0882794574e-002 +7.1362587369e-006 +7.7662437859e-008 +5.2727272727e-001 -9.4618444782e+000 +9.9891172054e+000 -7.2076213243e-006 +7.1362587369e-006 +7.1362587369e-008
+1.0000000000e+001 +5.3030303030e-001 +9.9877637799e+000 +1.0000000000e+001 -8.0237509136e-006 -8.0237509136e-005 +5.3030303030e-001 -8.0237509136e-008 -4.2550194239e-008 +1.2236220143e-002 +8.0237509136e-006 +9.8180382554e-008 +5.3030303030e-001 -9.4574607496e+000 +9.9877637799e+000 -8.1039884228e-006 +8.0237509136e-006 +8.0237509136e-008
+1.0000000000e+001 +5.3333333333e-001 +9.9862420372e+000 +1.0000000000e+001 -9.0216149801e-006 -9.0216149801e-005 +5.3333333333e-001 -9.0216149801e-008 -4.8115279894e-008 +1.3757962845e-002 +9.0216149801e-006 +1.2411904370e-007 +5.3333333333e-001 -9.4529087038e+000 +9.9862420372e+000 -9.1118311299e-006 +9.0216149801e-006 +9.0216149801e-008
+1.0000000000e+001 +5.3636363636e-001 +9.9845310448e+000 +1.0000000000e+001 -1.0143577203e-005 -1.0143577203e-004 +5.3636363636e-001 -1.0143577203e-007 -5.4406459542e-008 +1.5468955234e-002 +1.0143577203e-005 +1.5691054167e-007 +5.3636363636e-001 -9.4481674084e+000 +9.9845310448e+000 -1.0245012975e-005 +1.0143577203e-005 +1.0143577203e-007
+1.0000000000e+001 +5.3939393939e-001 +9.9826072669e+000 +1.0000000000e+001 -1.1405070899e-005 -1.1405070899e-004 +5.3939393939e-001 -1.1405070899e-007 -6.1518261211e-008 +1.7392733120e-002 +1.1405070899e-005 +1.9836535436e-007 +5.3939393939e-001 -9.4432133275e+000 +9.9826072669e+000 -1.1519121608e-005 +1.1405070899e-005 +1.1405070899e-007
+1.0000000000e+001 +5.4242424242e-001 +9.9804442407e+000 +1.0000000000e+001 -1.2823448730e-005 -1.2823448730e-004 +5.4242424242e-001 -1.2823448730e-007 -6.9557494627e-008 +1.9555759313e-002 +1.2823448730e-005 +2.5077227693e-007 +5.4242424242e-001 -9.4380199983e+000 +9.9804442407e+000 -1.2951683217e-005 +1.2823448730e-005 +1.2823448730e-007
+1.0000000000e+001 +5.4545454545e-001 +9.9780122124e+000 +1.0000000000e+001 -1.4418221403e-005 -1.4418221403e-004 +5.4545454545e-001 -1.4418221403e-007 -7.8644844016e-008 +2.1987787639e-002 +1.4418221403e-005 +3.1702479035e-007 +5.4545454545e-001 -9.4325576669e+000 +9.9780122124e+000 -1.4562403617e-005 +1.4418221403e-005 +1.4418221403e-007
+1.0000000000e+001 +5.4848484848e-001 +9.9752777278e+000 +1.0000000000e+001 -1.6211326048e-005 -1.6211326048e-004 +5.4848484848e-001 -1.6211326048e-007 -8.8916667111e-008 +2.4722272223e-002 +1.6211326048e-005 +4.0078081565e-007 +5.4848484848e-001 -9.4267928793e+000 +9.9752777278e+000 -1.6373439308e-005 +1.6211326048e-005 +1.6211326048e-007
+1.0000000000e+001 +5.5151515152e-001 +9.9722031723e+000 +1.0000000000e+001 -1.8227427980e-005 -1.8227427980e-004 +5.5151515152e-001 -1.8227427980e-007 -1.0052702704e-007 +2.7796827670e-002 +1.8227427980e-005 +5.0666467444e-007 +5.5151515152e-001 -9.4206880208e+000 +9.9722031723e+000 -1.8409702260e-005 +1.8227427980e-005 +1.8227427980e-007
+1.0000000000e+001 +5.5454545455e-001 +9.9687462535e+000 +1.0000000000e+001 -2.0494259988e-005 -2.0494259988e-004 +5.5454545455e-001 -2.0494259988e-007 -1.1364998721e-007 +3.1253746482e-002 +2.0494259988e-005 +6.4052240601e-007 +5.5454545455e-001 -9.4142007990e+000 +9.9687462535e+000 -2.0699202588e-005 +2.0494259988e-005 +2.0494259988e-007
+1.0000000000e+001 +5.5757575758e-001 +9.9648594192e+000 +1.0000000000e+001 -2.3043003814e-005 -2.3043003814e-004 +5.5757575758e-001 -2.3043003814e-007 -1.2848220308e-007 +3.5140580816e-002 +2.3043003814e-005 +8.0974453774e-007 +5.5757575758e-001 -9.4072836616e+000 +9.9648594192e+000 -2.3273433852e-005 +2.3043003814e-005 +2.3043003814e-007
+1.0000000000e+001 +5.6060606061e-001 +9.9604892034e+000 +1.0000000000e+001 -2.5908719078e-005 -2.5908719078e-004 +5.6060606061e-001 -2.5908719078e-007 -1.4524584938e-007 +3.9510796594e-002 +2.5908719078e-005 +1.0236741295e-006 +5.6060606061e-001 -9.3998831428e+000 +9.9604892034e+000 -2.6167806269e-005 +2.5908719078e-005 +2.5908719078e-007
+1.0000000000e+001 +5.6363636364e-001 +9.9555754910e+000 +1.0000000000e+001 -2.9130825551e-005 -2.9130825551e-004 +5.6363636364e-001 -2.9130825551e-007 -1.6419192583e-007 +4.4424508965e-002 +2.9130825551e-005 +1.2941226208e-006 +5.6363636364e-001 -9.3919391274e+000 +9.9555754910e+000 -2.9422133806e-005 +2.9130825551e-005 +2.9130825551e-007
+1.0000000000e+001 +5.6666666667e-001 +9.9500506908e+000 +1.0000000000e+001 -3.2753645393e-005 -3.2753645393e-004 +5.6666666667e-001 -3.2753645393e-007 -1.8560399056e-007 +4.9949309224e-002 +3.2753645393e-005 +1.6360219620e-006 +5.6666666667e-001 -9.3833840241e+000 +9.9500506908e+000 -3.3081181847e-005 +3.2753645393e-005 +3.2753645393e-007
+1.0000000000e+001 +5.6969696970e-001 +9.9438388054e+000 +1.0000000000e+001 -3.6827012838e-005 -3.6827012838e-004 +5.6969696970e-001 -3.6827012838e-007 -2.0980237617e-007 +5.6161194577e-002 +3.6827012838e-005 +2.0682490337e-006 +5.6969696970e-001 -9.3741418357e+000 +9.9438388054e+000 -3.7195282966e-005 +3.6827012838e-005 +3.6827012838e-007
+1.0000000000e+001 +5.7272727273e-001 +9.9368543865e+000 +1.0000000000e+001 -4.1406959691e-005 -4.1406959691e-004 +5.7272727273e-001 -4.1406959691e-007 -2.3714895096e-007 +6.3145613529e-002 +4.1406959691e-005 +2.6146678741e-006 +5.7272727273e-001 -9.3641271137e+000 +9.9368543865e+000 -4.1821029288e-005 +4.1406959691e-005 +4.1406959691e-007
+1.0000000000e+001 +5.7575757576e-001 +9.9290013587e+000 +1.0000000000e+001 -4.6556486089e-005 -4.6556486089e-004 +5.7575757576e-001 -4.6556486089e-007 -2.6805249566e-007 +7.0998641286e-002 +4.6556486089e-005 +3.3054472553e-006 +5.7575757576e-001 -9.3532437830e+000 +9.9290013587e+000 -4.7022050950e-005 +4.6556486089e-005 +4.6556486089e-007
+1.0000000000e+001 +5.7878787879e-001 +9.9201716987e+000 +1.0000000000e+001 -5.2346427101e-005 -5.2346427101e-004 +5.7878787879e-001 -5.2346427101e-007 -3.0297477504e-007 +7.9828301329e-002 +5.2346427101e-005 +4.1787263561e-006 +5.7878787879e-001 -9.3413838199e+000 +9.9201716987e+000 -5.2869891372e-005 +5.2346427101e-005 +5.2346427101e-007
+1.0000000000e+001 +5.8181818182e-001 +9.9102439487e+000 +1.0000000000e+001 -5.8856427115e-005 -5.8856427115e-004 +5.8181818182e-001 -5.8856427115e-007 -3.4243739412e-007 +8.9756051350e-002 +5.8856427115e-005 +5.2827204944e-006 +5.8181818182e-001 -9.3284257668e+000 +9.9102439487e+000 -5.9444991386e-005 +5.8856427115e-005 +5.8856427115e-007
+1.0000000000e+001 +5.8484848485e-001 +9.8990815460e+000 +1.0000000000e+001 -6.6176035396e-005 -6.6176035396e-004 +5.8484848485e-001 -6.6176035396e-007 -3.8702954035e-007 +1.0091845398e-001 +6.6176035396e-005 +6.6783831827e-006 +5.8484848485e-001 -9.3142330612e+000 +9.8990815460e+000 -6.6837795750e-005 +6.6176035396e-005 +6.6176035396e-007
+1.0000000000e+001 +5.8787878788e-001 +9.8865309447e+000 +1.0000000000e+001 -7.4405937898e-005 -7.4405937898e-004 +5.8787878788e-001 -7.4405937898e-007 -4.3741672582e-007 +1.1346905529e-001 +7.4405937898e-005 +8.4427714815e-006 +5.8787878788e-001 -9.2986521568e+000 +9.8865309447e+000 -7.5149997277e-005 +7.4405937898e-005 +7.4405937898e-007
+1.0000000000e+001 +5.9090909091e-001 +9.8724195031e+000 +1.0000000000e+001 -8.3659342257e-005 -8.3659342257e-004 +5.9090909091e-001 -8.3659342257e-007 -4.9435065879e-007 +1.2758049694e-001 +8.3659342257e-005 +1.0673300459e-005 +5.9090909091e-001 -9.2815104121e+000 +9.8724195031e+000 -8.4495935680e-005 +8.3659342257e-005 +8.3659342257e-007
+1.0000000000e+001 +5.9393939394e-001 +9.8565531091e+000 +1.0000000000e+001 -9.4063535043e-005 -9.4063535043e-004 +5.9393939394e-001 -9.4063535043e-007 -5.5868038995e-007 +1.4344689094e-001 +9.4063535043e-005 +1.3493121653e-005 +5.9393939394e-001 -9.2626137151e+000 +9.8565531091e+000 -9.5004170394e-005 +9.4063535043e-005 +9.4063535043e-007
+1.0000000000e+001 +5.9696969697e-001 +9.8387135102e+000 +1.0000000000e+001 -1.0576163267e-004 -1.0576163267e-003 +5.9696969697e-001 -1.0576163267e-006 -6.3136489803e-007 +1.6128648981e-001 +1.0576163267e-004 +1.7057922490e-005 +5.9696969697e-001 -9.2417438132e+000 +9.8387135102e+000 -1.0681924899e-004 +1.0576163267e-004 +1.0576163267e-006
+1.0000000000e+001 +6.0000000000e-001 +9.8186553112e+000 +1.0000000000e+001 -1.1891455003e-004 -1.1891455003e-003 +6.0000000000e-001 -1.1891455003e-006 -7.1348730019e-007 +1.8134468880e-001 +1.1891455003e-004 +2.1564522069e-005 +6.0000000000e-001 -9.2186553112e+000 +9.8186553112e+000 -1.2010369553e-004 +1.1891455003e-004 +1.1891455003e-006
+1.0000000000e+001 +6.0303030303e-001 +9.7961025986e+000 +1.0000000000e+001 -1.3370321404e-004 -1.3370321404e-003 +6.0303030303e-001 -1.3370321404e-006 -8.0627089676e-007 +2.0389740141e-001 +1.3370321404e-004 +2.7261737902e-005 +6.0303030303e-001 -9.1930722956e+000 +9.7961025986e+000 -1.3504024618e-004 +1.3370321404e-004 +1.3370321404e-006
+1.0000000000e+001 +6.0606060606e-001 +9.7707451452e+000 +1.0000000000e+001 -1.5033105233e-004 -1.5033105233e-003 +6.0606060606e-001 -1.5033105233e-006 -9.1109728685e-007 +2.2925485480e-001 +1.5033105233e-004 +3.4464123575e-005 +6.0606060606e-001 -9.1646845391e+000 +9.7707451452e+000 -1.5183436285e-004 +1.5033105233e-004 +1.5033105233e-006
+1.0000000000e+001 +6.0909090909e-001 +9.7422341428e+000 +1.0000000000e+001 -1.6902679160e-004 -1.6902679160e-003 +6.0909090909e-001 -1.6902679160e-006 -1.0295268216e-006 +2.5776585719e-001 +1.6902679160e-004 +4.3569335824e-005 +6.0909090909e-001 -9.1331432337e+000 +9.7422341428e+000 -1.7071705951e-004 +1.6902679160e-004 +1.6902679160e-006
+1.0000000000e+001 +6.1212121212e-001 +9.7101774041e+000 +1.0000000000e+001 -1.9004760384e-004 -1.9004760384e-003 +6.1212121212e-001 -1.9004760384e-006 -1.1633216962e-006 +2.8982259585e-001 +1.9004760384e-004 +5.5080089880e-005 +6.1212121212e-001 -9.0980561920e+000 +9.7101774041e+000 -1.9194807988e-004 +1.9004760384e-004 +1.9004760384e-006
+1.0000000000e+001 +6.1515151515e-001 +9.6741339680e+000 +1.0000000000e+001 -2.1368264394e-004 -2.1368264394e-003 +6.1515151515e-001 -2.1368264394e-006 -1.3144720218e-006 +3.2586603200e-001 +2.1368264394e-004 +6.9631915287e-005 +6.1515151515e-001 -9.0589824528e+000 +9.6741339680e+000 -2.1581947037e-004 +2.1368264394e-004 +2.1368264394e-006
+1.0000000000e+001 +6.1818181818e-001 +9.6336080336e+000 +1.0000000000e+001 -2.4025702717e-004 -2.4025702717e-003 +6.1818181818e-001 -2.4025702717e-006 -1.4852252589e-006 +3.6639196644e-001 +2.4025702717e-004 +8.8028244635e-005 +6.1818181818e-001 -9.0154262154e+000 +9.6336080336e+000 -2.4265959744e-004 +2.4025702717e-004 +2.4025702717e-006
